V1	V2	Bin
60.72499	-4.947994	bin_37
48.333138	-43.458294	bin_36
-23.720089	-40.849567	bin_32
-2.2047238	-17.495886	bin_30
45.955677	11.644052	bin_35
-25.272955	-23.421606	bin_28
-17.808456	46.8272	bin_31
57.81747	-3.2835786	bin_37
-8.414592	-16.905565	bin_30
47.690826	-44.721333	bin_36
-55.08736	-34.95324	bin_33
-23.81913	-24.21777	bin_28
63.946247	14.8088455	bin_34
45.87095	13.965962	bin_35
-20.289845	-43.19818	bin_32
-0.097152084	-18.441309	bin_30
-17.919674	-23.022635	bin_28
59.378704	0.59312695	bin_37
49.82057	-46.416664	bin_36
-33.8462	-6.0491624	bin_33
-15.082634	43.64234	bin_31
63.19442	14.52835	bin_34
47.685204	11.870715	bin_35
-9.099968	-16.339867	bin_30
-26.98489	-20.733366	bin_28
61.59479	-3.2953444	bin_37
49.954346	-45.1139	bin_36
-33.479507	-6.1306133	bin_33
62.380577	13.48807	bin_34
-25.365711	-43.244884	bin_32
0.9262769	-18.467873	bin_30
-19.943182	-20.941402	bin_28
-15.5080595	46.64443	bin_31
46.08593	11.107408	bin_35
59.37369	-1.8998262	bin_37
-32.835415	-6.821506	bin_33
63.464752	12.406734	bin_34
-5.1938276	-15.479143	bin_30
-20.180801	-22.784233	bin_28
47.948055	-44.57524	bin_36
49.2741	10.8888445	bin_35
-4.0231404	45.036236	bin_31
-25.067606	-42.635166	bin_32
-2.8503995	-19.505554	bin_30
-22.183895	-22.768053	bin_28
60.577553	-1.562022	bin_37
63.116604	12.708766	bin_34
-37.66204	-3.1915402	bin_33
46.805897	11.748471	bin_35
-16.16498	47.834713	bin_31
-4.3163753	-18.658518	bin_30
-22.081074	-24.519314	bin_28
47.820415	-44.518738	bin_36
60.558033	0.68115604	bin_37
66.335976	15.507893	bin_34
-19.8389	-39.10883	bin_32
-47.66673	-12.486197	bin_33
-8.436514	-15.347113	bin_30
47.53462	13.5805	bin_35
-19.570354	-24.90042	bin_28
-14.36993	46.640167	bin_31
51.232475	-43.38542	bin_36
-8.871481	-17.22141	bin_30
59.098534	-1.2242303	bin_37
65.86208	15.815614	bin_34
-35.71829	-4.9447384	bin_33
-20.76145	-22.481203	bin_28
-8.182427	45.715412	bin_31
-8.338521	-16.254234	bin_30
-20.701574	-40.787727	bin_32
44.547974	13.075538	bin_35
51.0572	-44.36012	bin_36
60.40834	-2.3834538	bin_37
-26.435873	-21.573215	bin_28
64.03234	12.759799	bin_34
-37.909256	-3.4588246	bin_33
-0.7819013	-17.743168	bin_30
-16.153168	48.127647	bin_31
44.536877	13.75989	bin_35
-19.35768	-24.393566	bin_28
-8.587731	-15.356266	bin_30
51.19441	-43.289974	bin_36
58.72414	0.4892125	bin_37
64.18651	16.150383	bin_34
-20.021418	-39.17177	bin_32
-14.94752	47.093353	bin_31
-8.006622	-15.435373	bin_30
-35.541588	-4.981667	bin_33
-22.977135	-26.99344	bin_28
47.48766	13.483945	bin_35
59.608757	-0.000447634	bin_37
1.5925112	-15.827662	bin_30
63.832424	15.09755	bin_34
-13.301944	46.22814	bin_31
-24.368984	-23.889624	bin_28
49.206165	-44.246395	bin_36
-52.811832	-34.63858	bin_33
-9.367561	-15.392802	bin_30
46.610043	13.910175	bin_35
-20.940334	-42.124573	bin_32
58.396595	-1.3155757	bin_37
-15.962434	46.027756	bin_31
-20.680185	-22.41505	bin_28
62.471386	17.59067	bin_34
-10.138192	-16.70597	bin_30
48.274506	-44.56849	bin_36
-52.14954	-36.168953	bin_33
-0.0635061	-16.162952	bin_30
-17.79775	-24.782259	bin_28
-8.188644	11.4664135	bin_31
47.59228	15.0026865	bin_35
58.994156	0.4614871	bin_37
-24.449215	-41.29595	bin_32
-7.921228	-16.582083	bin_30
50.576187	-44.065094	bin_36
-54.15707	-35.476784	bin_33
-18.029491	-25.566847	bin_28
-16.142307	45.808907	bin_31
43.484756	11.54266	bin_35
-10.0020485	-15.998325	bin_30
65.859726	14.895613	bin_34
-17.586805	-22.760584	bin_28
48.33162	-44.046158	bin_36
-15.99931	45.602406	bin_31
-9.075306	-15.127788	bin_30
-54.534565	-36.317593	bin_33
59.646404	1.6737899	bin_37
-22.42685	-39.140392	bin_32
43.936886	11.192858	bin_35
-0.474361	-19.269463	bin_30
-17.708616	-26.64881	bin_28
-6.9762034	45.912354	bin_31
-37.035053	-3.8538084	bin_33
59.066586	3.53289	bin_37
-8.740365	-16.900225	bin_30
46.96796	10.21362	bin_35
49.99447	-44.25008	bin_36
-15.122913	46.113434	bin_31
-18.762959	-22.899588	bin_28
-2.3172793	-17.197378	bin_30
-21.457108	-43.683914	bin_32
65.81078	16.26014	bin_34
-37.339256	-3.0342681	bin_33
-13.950805	48.788074	bin_31
60.496395	-0.06770807	bin_37
-9.237328	-15.869844	bin_30
50.697765	-45.140606	bin_36
47.43332	12.254023	bin_35
-3.5272906	46.785217	bin_31
-19.796944	-27.666162	bin_28
-8.033906	-17.254549	bin_30
-35.468437	-4.671975	bin_33
60.11696	0.5180617	bin_37
-12.167072	46.38882	bin_31
-25.508282	-43.294903	bin_32
49.446423	-45.186855	bin_36
-6.9766083	-16.174397	bin_30
45.976337	11.10131	bin_35
63.797466	13.251216	bin_34
-36.477905	39.601276	bin_31
-18.251822	-23.791142	bin_28
-8.192135	-18.180023	bin_30
-37.513546	-3.1137285	bin_33
59.598656	-0.21200567	bin_37
-18.313583	47.57968	bin_31
45.65968	13.561679	bin_35
48.486366	-46.4979	bin_36
-8.498716	-15.307048	bin_30
-24.27778	-43.4083	bin_32
-14.183846	45.74201	bin_31
-54.528595	-33.869434	bin_33
-8.333639	-15.046277	bin_30
61.079464	-4.409297	bin_37
-20.150377	-20.574608	bin_28
47.72142	12.241347	bin_35
62.537796	18.20659	bin_34
49.896595	-44.243687	bin_36
-7.106411	47.11591	bin_31
-8.244043	-18.29789	bin_30
-56.073025	-36.454594	bin_33
60.746616	-4.078357	bin_37
-15.54643	44.241257	bin_31
-24.26532	-42.487038	bin_32
-4.288416	-18.075474	bin_30
48.86512	11.878047	bin_35
49.43163	-46.835327	bin_36
-17.27019	46.555603	bin_31
1.6323147	-19.469088	bin_30
61.579407	14.348516	bin_34
-20.387514	-26.552597	bin_28
-16.335485	46.908367	bin_31
-1.6491373	-16.277172	bin_30
47.090767	11.912248	bin_35
59.535046	-3.2599506	bin_37
49.271946	-43.598454	bin_36
-54.47421	-34.49566	bin_33
-25.136496	-43.011814	bin_32
-9.233761	-16.95109	bin_30
-5.8452787	46.9626	bin_31
-25.536894	-21.023455	bin_28
45.780834	10.103641	bin_35
-8.129589	-16.17534	bin_30
60.298626	-2.3466973	bin_37
-16.386696	47.580215	bin_31
-34.514416	-5.96826	bin_33
60.274773	15.233933	bin_34
-1.498301	-14.848476	bin_30
48.845966	-43.761196	bin_36
-6.137938	47.772995	bin_31
-23.87655	-40.955055	bin_32
-20.332462	-20.589838	bin_28
44.915558	12.547774	bin_35
60.65525	0.93257964	bin_37
-7.766872	-16.985798	bin_30
-33.60207	-6.0174203	bin_33
-12.251977	45.298187	bin_31
50.54332	-46.09183	bin_36
60.98026	15.75028	bin_34
-8.522673	-14.503844	bin_30
-11.043593	46.30221	bin_31
-19.69227	-22.166775	bin_28
46.6932	11.347815	bin_35
-23.892887	-43.399242	bin_32
-9.032544	-17.247656	bin_30
-15.414173	48.982193	bin_31
51.578766	-43.16101	bin_36
-20.36507	-24.53867	bin_28
-37.181458	-3.364192	bin_33
-3.8740284	-13.974323	bin_30
44.097355	9.717694	bin_35
-16.250776	45.987125	bin_31
63.968273	13.395853	bin_34
-7.1540256	-18.684673	bin_30
60.288834	0.23756054	bin_37
-15.227733	45.2361	bin_31
-21.657137	-39.384483	bin_32
-22.849306	-27.63827	bin_28
-28.941946	-9.5212345	bin_33
43.039703	10.663006	bin_35
1.3191588	-17.69802	bin_30
-16.703203	47.0731	bin_31
51.112217	-44.317554	bin_36
63.03862	13.162187	bin_34
-8.219338	-15.967944	bin_30
-20.465183	-28.433838	bin_28
-7.1002274	45.572323	bin_31
-34.385216	-5.5713587	bin_33
43.06111	11.632869	bin_35
-20.419567	-42.88094	bin_32
-9.288612	-16.676535	bin_30
-14.220029	46.831223	bin_31
62.500217	-3.08781	bin_37
-23.934832	-23.58095	bin_28
50.00483	-46.666203	bin_36
1.0235509	-14.91389	bin_30
62.554054	13.9689455	bin_34
-6.3743587	45.74247	bin_31
45.136627	12.784565	bin_35
-1.8066278	-20.494799	bin_30
-19.377693	-23.422474	bin_28
-14.290113	46.339516	bin_31
-36.978218	-3.3209267	bin_33
-21.379566	-42.0658	bin_32
48.857594	-46.50026	bin_36
-7.876601	-15.251894	bin_30
-21.355644	-27.674782	bin_28
45.682194	13.782967	bin_35
-14.339622	46.354618	bin_31
64.459015	15.429995	bin_34
62.025566	-2.848878	bin_37
-3.0978887	-15.255762	bin_30
-32.236458	-7.41784	bin_33
-15.604049	46.27413	bin_31
-18.671438	-25.013378	bin_28
-9.360076	-15.296876	bin_30
-21.603752	-43.33023	bin_32
46.810345	14.549887	bin_35
-14.09471	46.5652	bin_31
48.9582	-46.11748	bin_36
-9.091149	-14.970928	bin_30
62.848446	16.470978	bin_34
-38.78254	-1.9249256	bin_33
-20.642324	-23.589634	bin_28
-13.8762865	44.82085	bin_31
61.2619	-0.90003693	bin_37
0.72569597	-20.099392	bin_30
43.577324	11.603627	bin_35
48.566456	-46.840527	bin_36
-22.587444	-27.618334	bin_28
-15.056062	48.555634	bin_31
-23.235512	-44.675144	bin_32
-8.474594	-16.859022	bin_30
66.361595	14.984786	bin_34
-15.14524	48.264675	bin_31
-0.43092048	-20.293385	bin_30
43.27412	10.520422	bin_35
-19.089119	-21.455566	bin_28
-27.104254	7.4900684	bin_33
49.20249	-44.975952	bin_36
-3.5997193	46.326378	bin_31
60.19649	16.360132	bin_34
-6.5261884	-17.356995	bin_30
61.212784	-0.15841952	bin_37
-27.071575	-20.469294	bin_28
-19.60519	-40.92992	bin_32
47.681133	15.068793	bin_35
-6.1925635	46.84623	bin_31
-8.24584	-16.47109	bin_30
-38.98812	-2.8439429	bin_33
49.371193	-43.984035	bin_36
-23.534124	-28.075489	bin_28
63.94156	15.770454	bin_34
-15.612993	49.33183	bin_31
43.401745	11.347553	bin_35
-6.707398	-17.615194	bin_30
-10.317882	46.332714	bin_31
-27.44262	-9.905849	bin_33
60.435055	-4.194754	bin_37
-20.494286	-41.375267	bin_32
-18.479029	-23.201973	bin_28
48.56227	-46.73623	bin_36
61.36609	13.0241785	bin_34
-15.695187	47.207066	bin_31
48.03067	15.23543	bin_35
-16.96743	-24.704884	bin_28
-7.4884124	-15.1796875	bin_30
-15.920339	43.443806	bin_31
49.472763	-46.20409	bin_36
64.955635	17.170002	bin_34
-25.410654	-42.124054	bin_32
-23.99993	-26.555658	bin_28
-9.470419	44.815968	bin_31
46.992455	12.761683	bin_35
-2.323899	-18.609274	bin_30
59.3933	-1.2923205	bin_37
-33.31883	-6.3386087	bin_33
-16.694681	44.770653	bin_31
-27.094187	-20.394596	bin_28
-9.105431	-17.073364	bin_30
48.297737	13.586005	bin_35
-12.977036	47.084835	bin_31
-26.486464	-44.661552	bin_32
-21.045952	-28.648375	bin_28
49.577934	-42.890747	bin_36
-10.137257	46.879223	bin_31
62.730904	15.562885	bin_34
-8.994734	-15.753279	bin_30
45.17526	11.048466	bin_35
-23.783262	-26.822758	bin_28
60.280872	-1.5232714	bin_37
-15.019011	46.967438	bin_31
-9.070742	-16.265194	bin_30
-20.038486	-42.823315	bin_32
-35.183784	-4.8471727	bin_33
-19.656195	-22.522255	bin_28
-15.363015	48.715984	bin_31
0.53263587	-16.320034	bin_30
-12.974386	45.259445	bin_31
-23.157827	-26.433262	bin_28
50.101574	-45.053215	bin_36
46.553577	13.465519	bin_35
62.22697	14.467931	bin_34
60.564346	-4.246423	bin_37
-14.140229	48.723076	bin_31
-24.82079	-42.212887	bin_32
-6.7217298	-25.763113	bin_30
-26.043257	-20.689093	bin_28
-14.263419	46.878784	bin_31
-54.171707	-35.89874	bin_33
46.40709	14.300933	bin_35
-8.644627	-15.641958	bin_30
-21.697226	-22.560549	bin_28
-18.174868	47.689037	bin_31
58.100933	-0.6439517	bin_37
-18.989346	-41.4588	bin_32
-11.059109	-15.792669	bin_30
-15.111786	47.93031	bin_31
45.4415	12.02927	bin_35
-17.316713	-23.72247	bin_28
64.11928	15.909213	bin_34
-11.287229	47.446205	bin_31
-6.463632	-15.410037	bin_30
-21.479498	-28.786915	bin_28
-15.190672	49.497845	bin_31
49.841442	-44.513927	bin_36
-8.985295	-15.038373	bin_30
-23.907911	-44.506084	bin_32
-17.690828	-22.221521	bin_28
-54.552784	-34.7609	bin_33
-4.538494	47.94925	bin_31
46.443657	12.474964	bin_35
-8.639668	-17.263727	bin_30
60.631256	15.096193	bin_34
-9.399992	45.816517	bin_31
-22.542896	-24.882175	bin_28
58.028374	-3.2791915	bin_37
-8.969277	-17.105026	bin_30
44.83607	11.9064245	bin_35
-4.7946615	48.14695	bin_31
-22.515713	-25.388287	bin_28
-19.054276	-42.100613	bin_32
-9.059223	-17.554502	bin_30
47.88428	-46.68523	bin_36
-35.47666	-5.095122	bin_33
-0.9638683	14.909835	bin_31
-21.822205	-21.927708	bin_28
44.547955	10.187479	bin_35
-7.3257146	-18.768501	bin_30
59.333153	-0.7129781	bin_37
-14.618685	44.8922	bin_31
64.38196	16.232483	bin_34
-10.218852	-17.368347	bin_30
-18.197752	-27.305143	bin_28
-17.400585	47.885826	bin_31
-21.819704	-40.61741	bin_32
-7.35364	-15.876107	bin_30
-35.923706	-5.0032268	bin_33
-15.20595	48.729645	bin_31
58.435535	-0.3151468	bin_37
45.751434	10.380873	bin_35
-6.2161045	-16.06591	bin_30
-17.254202	-25.475813	bin_28
-8.15421	46.17253	bin_31
-10.425701	-16.216623	bin_30
-18.951237	-41.01138	bin_32
63.199547	11.832555	bin_34
-18.302555	-26.97887	bin_28
50.938206	-45.125813	bin_36
-7.5366325	44.460907	bin_31
44.71117	11.493833	bin_35
-8.290512	-15.965986	bin_30
62.29464	-0.6645239	bin_37
-10.6132555	46.48942	bin_31
-21.048672	-24.491066	bin_28
-7.4179306	-17.40523	bin_30
-35.697845	-4.881449	bin_33
47.90995	-46.798965	bin_36
43.306034	10.821212	bin_35
-16.17594	45.841694	bin_31
-9.238114	-15.194947	bin_30
-21.129725	-40.841434	bin_32
62.234932	-0.39871576	bin_37
63.056232	12.151166	bin_34
-21.955772	-24.835096	bin_28
-6.425946	48.437595	bin_31
-9.791159	-16.935251	bin_30
-37.835567	-2.881604	bin_33
-7.5443487	-17.329151	bin_30
-8.503184	47.542744	bin_31
-19.062258	-22.175903	bin_28
48.73887	-46.370937	bin_36
59.47687	-0.8776662	bin_37
63.47375	12.824491	bin_34
48.127876	14.773001	bin_35
1.0000342	-15.4027605	bin_30
-5.4003167	48.191986	bin_31
-22.011797	-26.370638	bin_28
-4.905096	-14.921349	bin_30
-23.720606	-38.43859	bin_32
-17.317215	46.14914	bin_31
49.10051	-43.944397	bin_36
-37.37467	-3.8275976	bin_33
61.749756	12.345552	bin_34
45.602417	10.145863	bin_35
-20.788422	-21.342207	bin_28
-10.621408	-16.704666	bin_30
-16.112955	46.531986	bin_31
60.378185	0.5762195	bin_37
-21.652287	-26.911419	bin_28
-13.118794	45.587357	bin_31
61.316418	17.087807	bin_34
44.266983	11.2850895	bin_35
-23.029612	-39.952477	bin_32
50.73565	-43.873177	bin_36
5.8738995	54.316673	bin_38
-5.625314	45.319252	bin_31
-23.28497	-25.274134	bin_28
60.022575	-4.7641773	bin_37
-32.979946	-6.483929	bin_33
-9.445924	45.674427	bin_31
60.27825	16.145916	bin_34
-20.723385	-24.656553	bin_28
48.49571	-45.79074	bin_36
-10.312534	46.43263	bin_31
-18.86659	-40.86317	bin_32
9.140266	57.66118	bin_38
58.59306	-2.2026365	bin_37
45.995514	11.369173	bin_35
-31.034973	-8.003143	bin_33
-23.648102	-21.481417	bin_28
65.085464	15.817235	bin_34
-21.096163	-28.512733	bin_28
49.364395	-44.6431	bin_36
57.824326	-3.331207	bin_37
45.724583	9.700608	bin_35
-3.66356	14.891628	bin_31
-21.633951	-42.0089	bin_32
-38.14708	-3.0322716	bin_33
60.537704	16.628479	bin_34
7.2316113	56.833706	bin_38
-22.302485	-27.824915	bin_28
49.166847	-44.215828	bin_36
59.583878	-3.8805218	bin_37
46.52035	10.829727	bin_35
-16.690746	47.459316	bin_31
-24.349188	-20.845617	bin_28
62.90121	19.09063	bin_34
-35.14922	-5.2803783	bin_33
-22.710167	-42.679276	bin_32
9.218029	57.088116	bin_38
-22.71384	-26.225512	bin_28
59.33689	-4.1707397	bin_37
-31.836674	19.389467	bin_31
48.569653	-44.276024	bin_36
63.56602	16.35151	bin_34
46.026955	13.47062	bin_35
-54.404	-35.35342	bin_33
-25.0143	-25.824972	bin_28
-19.475418	-41.54518	bin_32
-14.437498	44.78229	bin_31
10.1189165	58.11843	bin_38
48.564487	-44.453987	bin_36
61.16226	17.041937	bin_34
59.49045	-3.1109903	bin_37
48.4135	13.122241	bin_35
-54.3359	-35.904423	bin_33
-22.443579	-28.416948	bin_28
-14.0109415	46.810448	bin_31
63.448563	19.730513	bin_34
-24.63126	-41.253403	bin_32
58.83167	0.8058498	bin_37
47.02058	14.262233	bin_35
9.794474	58.597355	bin_38
-18.616173	-21.708954	bin_28
-52.944355	-34.925728	bin_33
-5.693894	48.290092	bin_31
63.58506	14.773282	bin_34
-21.731203	-22.249134	bin_28
59.993305	-3.2062936	bin_37
-22.470512	-38.284397	bin_32
-38.72825	-2.1548727	bin_33
50.29982	-45.09269	bin_36
-3.695214	46.572224	bin_31
-23.706814	-22.599817	bin_28
47.263313	14.2365055	bin_35
6.615174	54.619423	bin_38
61.465252	14.615592	bin_34
58.705544	-1.9320414	bin_37
-16.327368	-22.431814	bin_28
-7.236568	47.220222	bin_31
-47.796593	-13.19758	bin_33
45.948788	11.115342	bin_35
-22.371645	-38.381886	bin_32
-23.100693	-25.399176	bin_28
63.668953	15.231916	bin_34
9.223762	55.694977	bin_38
60.107754	-2.579417	bin_37
-4.5095468	45.897606	bin_31
51.030876	-45.45395	bin_36
-38.037273	-2.9009695	bin_33
46.53773	9.585582	bin_35
-24.947027	-26.535757	bin_28
61.77696	15.573486	bin_34
-10.0038185	45.524124	bin_31
61.33704	0.5818535	bin_37
-21.15748	-42.596306	bin_32
7.9158483	57.262928	bin_38
-38.827644	-1.7527266	bin_33
-24.053396	-26.036888	bin_28
-3.896602	47.425552	bin_31
61.469627	12.375879	bin_34
46.60819	14.098935	bin_35
-20.159204	-24.021013	bin_28
-25.408335	-44.52211	bin_32
51.241497	-45.680244	bin_36
61.95177	-0.5298821	bin_37
8.467606	57.52539	bin_38
-3.4394515	46.538063	bin_31
-20.56859	-22.283066	bin_28
61.011913	12.190211	bin_34
43.544563	12.566311	bin_35
-35.43477	-4.888973	bin_33
-14.700172	46.70297	bin_31
-25.659824	-21.40743	bin_28
59.20943	-4.0992527	bin_37
-25.911507	-42.00636	bin_32
9.962183	44.460114	bin_38
-15.00108	46.452843	bin_31
59.581432	14.213201	bin_34
46.200294	13.441118	bin_35
-33.46803	-6.3246684	bin_33
50.75334	-44.59606	bin_36
-19.85442	-21.136946	bin_28
-14.996443	48.75522	bin_31
60.153297	-2.8603735	bin_37
-25.028063	-22.877712	bin_28
59.265858	13.780691	bin_34
-14.688886	49.102497	bin_31
-26.106003	-42.429905	bin_32
9.317801	56.82312	bin_38
47.600025	12.012774	bin_35
-21.146103	-20.962593	bin_28
-16.814932	48.987022	bin_31
57.634792	-2.3940575	bin_37
-37.893364	-2.9755373	bin_33
51.396477	-45.877514	bin_36
59.490406	13.616585	bin_34
-7.349866	46.377728	bin_31
-24.244429	-24.945488	bin_28
45.171543	11.046604	bin_35
6.214848	52.23012	bin_38
-24.437061	-42.32845	bin_32
57.52785	-1.0322694	bin_37
-14.821222	46.18446	bin_31
-37.169212	-3.6840377	bin_33
-23.423727	-22.682987	bin_28
61.203712	18.944834	bin_34
-8.391111	47.530178	bin_31
-20.96658	-22.357092	bin_28
57.813656	-0.5890077	bin_37
-16.220097	46.251785	bin_31
11.065945	59.206482	bin_38
-23.1199	-41.513603	bin_32
61.88971	12.00794	bin_34
-25.45298	-23.719593	bin_28
50.61131	-44.617958	bin_36
-5.2204366	46.013245	bin_31
-47.783375	-13.157346	bin_33
-20.510557	-21.324198	bin_28
-7.348883	45.743412	bin_31
5.854055	52.82081	bin_38
48.20028	14.855843	bin_35
59.561447	13.594305	bin_34
59.286377	1.0397327	bin_37
-23.89792	-42.612373	bin_32
-9.80674	46.65641	bin_31
-35.144543	-5.1345277	bin_33
-19.083282	-22.464745	bin_28
-15.027766	49.627663	bin_31
-23.634142	-24.921038	bin_28
65.94689	18.58794	bin_34
59.493084	0.7848513	bin_37
6.625291	55.732662	bin_38
48.215992	-43.58879	bin_36
-13.797487	46.925068	bin_31
-23.701384	-41.299103	bin_32
-21.954924	-20.962097	bin_28
-11.1082115	46.61513	bin_31
-38.447563	-2.938079	bin_33
64.32447	18.913551	bin_34
60.222713	2.0615873	bin_37
-25.340399	-21.07677	bin_28
8.5535555	56.273766	bin_38
-8.451956	45.54794	bin_31
-19.677435	-40.12801	bin_32
-17.28816	48.336853	bin_31
-21.841158	-21.281746	bin_28
-37.834167	-3.219186	bin_33
46.82086	10.5997715	bin_35
50.03453	-43.35212	bin_36
61.500584	0.95314246	bin_37
65.29454	16.841063	bin_34
-17.32297	45.39601	bin_31
6.775932	55.698494	bin_38
-22.319757	-25.019482	bin_28
-5.267339	45.978344	bin_31
-3.0869043	-17.499163	bin_32
-20.425837	-21.09425	bin_28
60.67155	-0.34544095	bin_37
61.61378	14.068105	bin_34
-9.9841385	47.125633	bin_31
-33.52922	-6.12993	bin_33
8.2900505	58.642406	bin_38
-21.80732	-23.00706	bin_28
45.994175	12.843793	bin_35
-14.62281	49.918304	bin_31
50.65851	-42.645927	bin_36
61.662178	-2.0832846	bin_37
64.93034	19.099396	bin_34
-24.040379	-25.944078	bin_28
-3.5335276	46.525867	bin_31
-20.891287	-38.717308	bin_32
-38.213364	-2.2258909	bin_33
7.0263824	55.97777	bin_38
43.18925	10.608161	bin_35
-17.061247	46.997578	bin_31
-18.958538	-26.887684	bin_28
65.2572	15.608526	bin_34
-4.4822373	47.67227	bin_31
61.064552	-1.0521834	bin_37
-23.598803	-25.708418	bin_28
50.12195	-44.916874	bin_36
-24.024954	-42.66113	bin_32
5.8032994	52.57532	bin_38
-37.473557	-2.9944608	bin_33
-8.304829	11.446779	bin_31
-22.114374	-28.933525	bin_28
47.595383	11.741044	bin_35
65.76826	16.742409	bin_34
-10.083396	45.55946	bin_31
61.182625	-0.40114972	bin_37
-24.219027	-27.518223	bin_28
6.043614	54.613617	bin_38
-55.788254	-37.34089	bin_33
-14.863066	46.268238	bin_31
-24.55906	-43.465908	bin_32
50.30792	-44.027397	bin_36
47.5992	10.31545	bin_35
61.3514	15.471753	bin_34
-14.253984	48.067764	bin_31
60.077705	0.8787254	bin_37
-20.08919	-25.90198	bin_28
-13.159911	47.850872	bin_31
10.857883	33.25315	bin_38
-55.745396	-36.742817	bin_33
47.733154	12.572041	bin_35
63.673046	14.471904	bin_34
-22.816875	-38.91137	bin_32
48.242573	-46.018547	bin_36
-18.330214	46.368465	bin_31
61.0524	-2.5393424	bin_37
-23.631516	-24.811977	bin_28
-5.998669	45.794086	bin_31
7.457678	57.207245	bin_38
-53.288994	-35.577927	bin_33
64.17354	18.557356	bin_34
-19.654789	-24.582561	bin_28
-15.304768	49.726852	bin_31
62.639523	-0.9649379	bin_37
-20.667633	-40.19592	bin_32
48.268295	12.0556555	bin_35
50.763897	-42.59694	bin_36
-21.468348	-25.699203	bin_28
-15.491306	45.05144	bin_31
5.126794	52.657646	bin_38
62.842625	17.95774	bin_34
-54.155746	-36.57442	bin_33
-20.605597	-26.903774	bin_28
59.819572	1.7971416	bin_37
-23.3883	-42.671753	bin_32
31.11762	-13.910469	bin_39
50.765186	-44.715363	bin_36
-19.353426	-23.972343	bin_28
64.31088	18.013342	bin_34
45.294056	10.51811	bin_35
5.819227	52.467926	bin_38
-32.90436	-6.0010853	bin_33
-23.004482	-24.309507	bin_28
59.09931	1.1061298	bin_37
31.371662	-12.573894	bin_39
-24.497795	-44.706707	bin_32
66.30376	16.720108	bin_34
-21.309727	-23.58187	bin_28
49.240807	-44.68745	bin_36
8.004547	51.622974	bin_38
-32.392082	-7.1862016	bin_33
-23.711973	-26.99264	bin_28
60.52797	-2.337828	bin_37
32.499092	-11.343557	bin_39
44.49844	12.383541	bin_35
-25.555552	-39.740696	bin_32
-20.40434	-20.264511	bin_28
7.8991976	58.535767	bin_38
-53.82979	-36.756363	bin_33
57.46954	6.794662	bin_34
48.14407	-45.629406	bin_36
60.381252	-3.0421553	bin_37
-20.52992	-27.36291	bin_28
33.469456	-10.8621645	bin_39
8.889507	57.706547	bin_38
59.11248	12.562866	bin_34
-26.37454	-44.420776	bin_32
-55.684467	-35.934826	bin_33
-22.036139	-25.608562	bin_28
58.92204	-3.0126548	bin_37
32.611164	-11.377515	bin_39
-19.069242	-20.930803	bin_28
9.607912	58.79619	bin_38
60.571575	11.391569	bin_34
-54.287216	-35.685387	bin_33
42.89033	10.727224	bin_35
-24.985395	-43.15105	bin_32
-20.182816	-22.177902	bin_28
58.10144	1.5301205	bin_37
8.350779	23.207317	bin_39
-25.64295	-23.742413	bin_28
6.1051927	54.404198	bin_38
64.58469	18.337927	bin_34
50.808662	-44.692245	bin_36
-54.643867	-35.41594	bin_33
58.057285	0.9455169	bin_37
-22.872437	-22.523083	bin_28
31.3966	-12.3499775	bin_39
-24.667517	-41.584194	bin_32
7.8278613	56.233692	bin_38
61.344616	17.10406	bin_34
-27.167904	-20.367275	bin_28
-33.222828	-6.4704714	bin_33
43.811234	12.4235115	bin_35
30.543304	-11.737775	bin_39
-21.549099	-23.706133	bin_28
58.086624	-2.0596743	bin_37
-26.627934	-44.728954	bin_32
10.063018	55.872528	bin_38
62.79874	16.103762	bin_34
-21.74375	-22.39086	bin_28
-38.87492	-3.136364	bin_33
58.827076	3.3872285	bin_37
-20.736937	-24.31611	bin_28
32.49757	-12.569808	bin_39
8.337414	57.07874	bin_38
65.83649	18.006464	bin_34
-19.08455	-37.06286	bin_32
49.88553	-43.855064	bin_36
-24.802341	-24.439108	bin_28
47.096264	13.809252	bin_35
-56.689087	-35.75567	bin_33
60.55638	1.9967276	bin_37
-18.488445	-24.29552	bin_28
31.625807	-12.228329	bin_39
5.5535874	52.211117	bin_38
64.39416	14.849917	bin_34
-17.781807	-22.13597	bin_28
-21.652786	-43.65218	bin_32
-56.522823	-35.924397	bin_33
61.34278	0.62118405	bin_37
-20.665445	-21.543652	bin_28
33.234905	-10.0987835	bin_39
6.1152816	55.5839	bin_38
-17.932375	-22.095726	bin_28
-55.458504	-35.188683	bin_33
-17.951796	-37.407856	bin_32
60.89832	-2.6749094	bin_37
50.44767	-44.929497	bin_36
-24.033167	-26.71743	bin_28
61.572273	13.839259	bin_34
47.254036	14.213308	bin_35
9.893992	57.893394	bin_38
32.997013	-11.04696	bin_39
-24.617596	-23.492285	bin_28
-56.17268	-35.702103	bin_33
60.220432	-0.24589862	bin_37
-19.434685	-22.145063	bin_28
63.075428	14.4702015	bin_34
-25.291454	-44.46355	bin_32
6.105965	54.372883	bin_38
31.255796	-7.708523	bin_39
57.645374	12.632988	bin_35
-20.048977	-11.426667	bin_28
-31.294445	-7.773071	bin_33
59.263626	-1.8229797	bin_37
-20.532818	-23.638046	bin_28
61.47953	15.011777	bin_34
50.50173	-44.05351	bin_36
